event_id,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp
27000,2021-12-10,2021,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Myanmar (2021-),,1,,,0,10,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Shwe Hlan,21.6472,95.2954,1,Democratic Voice of Burma,National,"On 10 December 2021, in Shwe Hlan village (Yesagyo township, Pakokku district, Magway region), the military forces fired artillery shells in the village at night. Villagers were forced to flee. Casualties unknown.",0,1641921211
26653,2021-12-09,2021,1,Explosions/Remote violence,Grenade,GALON PDF,,3,Pyu Saw Htee,,3,33,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Yesagyo,21.6335,95.2417,1,Democratic Voice of Burma,National,"On 9 December 2021, in Yesagyo town (Pakokku district, Magway region), Galon People's Defense Force carried out attack with three hand grenades on Pyu Saw Htee members at Saing Pin Police Station at around 6 pm. The attack injured nine Pyu Saw Htee members.",0,1639495692
26584,2021-12-09,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,PRA: People's Revolution Army,MVRF: Myaing Villages Revolution Front; People's Defense Force - Myaing,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Myaing,Min Thar Kya (North),21.6702,94.8397,2,Shan Herald Agency for News,National,"On 9 December 2021, near Min Thar Kya (North) village, Myaing township (Pakokku district, Magway region), coalition forces, including PRA: People's Revolution Army, Myaing Villages Revolution Front, and People's Defense Force - Myaing carried out six mines attacks against around 60 military forces at around 1pm. The attack killed 6 military forces.",6,1641949207
26546,2021-12-08,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Pauk,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Pauk,Nga Moet Gyi,21.4105,94.6441,2,Democratic Voice of Burma,National,"On 8 December 2021, between Shwe Hlan and Nga Moet Gyi village of Pauk township (Pakokku district, Magway region), the Pauk PDF attacked a military convoy of 13 trucks with mines. At least one hit the mine and military soldiers fired back randomly. Casualties unknown.",0,1639495692
26475,2021-12-07,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Fox Guerrilla Force,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Myaing,Kaing Taw Ma,21.5166,94.7635,2,Democratic Voice of Burma,National,"On 7 December 2021, near Kaing Taw Ma village of Myaing township (Pakokku district, Magway region), the Fox Guerrilla Force under the Myaing PDF attacked a military truck with remote-controlled explosives. The group reported at least 3 died and several others were injured.",3,1639495692
26666,2021-12-04,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Myaing,,3,,,0,30,Southeast Asia,Myanmar,Magway,Pakokku,Myaing,Htan Nge Taw,21.5137,94.7702,2,Democratic Voice of Burma,National,"On 4 December 2021, near Htan Nge Taw and Sa Bay villages (code as Htan Nge Taw) (Myaing township, Pakokku district, Magway region), the Myaing PDF bombed and destroyed a telecom tower operated by the Myanmar military owned company Mytel. There were no casualties.",0,1639495692
26557,2021-12-04,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,MVRF: Myaing Villages Revolution Front,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Myaing,Myaing,21.6125,94.8543,2,Ministry of Defense - NUG,National,"On 4 December 2021, near Baung Bin village of Myaing township (coded as Myaing) (Pakokku district, Magway region), the MVRF attacked two military vehicles with mines on Myaing-Ba Hin road. One military vehicle was damaged and three military soldiers were killed.",3,1641949206
26058,2021-12-03,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Myaing,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Myaing,Myaing,21.6125,94.8543,1,Democratic Voice of Burma,National,"On 3 December 2021, in Myaing town (Pakokku district, Magway region), People's Defense Force - Myaing (PDF-Myaing) launched two mine attacks against the military forces at exit checkpoint gate of Myaing on Pathein-Monywa road at around 9:30 am. The attack injured several military forces.",0,1638892027
26056,2021-12-03,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,SPGF: Pauk Guerrilla Force,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Pauk,Kin Ma,21.2675,94.3876,2,Democratic Voice of Burma,National,"On 3 December 2021, between Kin Ma and Kin Soke villages, Pauk township (Pakokku district, Magway region), eight Myanmar military forces were killed and several others were injured in explosions of mines planted by Pauk Guerrilla Force. Fatalities coded as 8.",8,1638892027
26553,2021-12-03,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Magway Division Army Hidden Dragon,,3,Military Forces of Myanmar (2021-),Police Forces of Myanmar (2021-),1,13,Southeast Asia,Myanmar,Magway,Magway,Magway,Magway,20.1496,94.9325,1,Ministry of Defense - NUG,National,"On 3 December 2021, in Magway town (Magway township, Magway district, Magway region), the Magway Division Army Hidden Dragon attacked military and police forces guarding in the compound of various General Administration Departments with a bomb. Casualties unknown.",0,1639495692
26060,2021-12-02,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Myaing,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Myaing,Myaing,21.6125,94.8543,2,Democratic Voice of Burma,National,"On 2 December 2021, in Myaing township (Pakokku district, Magway region), PDF-Myaing launched mine attack against two reinforcement vehicles near Myaing town. The attack injured unknown numbers of military forces and destroyed one vehicle.",0,1638892027
26212,2021-12-01,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Gangaw Battalion,,3,,,0,30,Southeast Asia,Myanmar,Magway,Gangaw,Gangaw,Gangaw,22.1742,94.1358,2,Democratic Voice of Burma,National,"On 1 December 2021, in Gangaw township (Gangaw district, Magway region), the military-owned MyTel telecom tower was bombed and destroyed. The Gangaw Battalion PDF claimed responsibility. There were no casualties.",0,1638892027
26198,2021-12-01,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,SPGF: Pauk Guerrilla Force,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Pauk,Let Pan Hla,21.2902,94.3555,2,Ministry of Defense - NUG,National,"On 1 December 2021, near Boet Mei stream between Lal Ywar and Let Pan Hla villages of Pauk township (coded as Let Pan Hla) (Pakokku district, Magway region), the Pauk Guerilla Force (SPGF) attacked military troops with remote-controlled explosives. The attack killed 10 soldiers and injured several others.",10,1638892028
26199,2021-12-01,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,SPGF: Pauk Guerrilla Force,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Pauk,Boet Mei,21.3015,94.3743,2,Ministry of Defense - NUG,National,"On 1 December 2021, near Yaw stream between Boet Mei and Let Pan Hla villages of Pauk township (coded as Boet Mei) (Pakokku district, Magway region), the Pauk Guerrilla Force (SPGF) attacked two convoys of military troops traveling to Wun Chone with remote-controlled explosives. At least 8 soldiers died and several others were injured.",8,1638892028
26213,2021-12-01,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,27 Revolution Forces,Urban Underground Revolution Force - YSO,3,,,0,30,Southeast Asia,Myanmar,Magway,Pakokku,Yesagyo,Sin Kyoe- Ywar Ma,21.4204,95.1882,2,Democratic Voice of Burma,National,"On 1 December 2021, in Sin Kyoe village of Yesagyo township (coded as Sin Kyoe- Ywar Ma) (Pakokku district, Magway region), the military-owned MyTel telecom tower was bombed and destroyed. The Urban Underground Revolution Force (UURF-YSO) and 27 Revolution Forces jointly did the bombing. There were no casualties.",0,1647959646
26234,2021-11-30,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Myanmar),,3,Civilians (Myanmar),,7,37,Southeast Asia,Myanmar,Magway,Minbu,Pwintbyu,Shauk Taw,20.4004,94.6837,1,Eleven Media Group,National,"On 30 November 2021, in Shauk Taw village of Pwintbyu township (Minbu district, Magway region), there was an explosion of improvised mine outside the high school and a member of village development committee near the school security gate was injured from the blast.",0,1638892027
26128,2021-11-29,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,People's Defense Force - Myaing,,3,Police Forces of Myanmar (2021-),Military Forces of Myanmar (2021-),1,13,Southeast Asia,Myanmar,Magway,Pakokku,Myaing,Myaing,21.6125,94.8543,2,Democratic Voice of Burma,National,"On 29 November 2021, in Myaing township (Pakokku district, Magway region), People's Defense Force - Myaing attacked a convoy of one civilian car and ten motorcycles carrying military troops and police on the Letpando-Kamma road with two mines, killing four police, including a captain, and injuring several others.",4,1638892027
26148,2021-11-29,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,SPGF: Pauk Guerrilla Force,,3,Military Forces of Myanmar (2021-),,1,13,Southeast Asia,Myanmar,Magway,Pakokku,Pauk,Thet Kei Kyin,21.2878,94.286,2,Ministry of Defense - NUG,National,"On 29 November 2021, near Thet Kei Kyin village (Pauk township, Pakokku district, Magway region), the Pauk Guerrilla Force attacked two military battalions with approximately 400 troops marching into the southern villages of Pauk Township with mines two times, killing 18 military troops and injuring many.",18,1638892028
